Time Interval,F1,F2,F3,F4,F5,F6
2140,0,0,0,0,0,0
2141,0,0,0,0,0,0
2142,0,0,0,0,0,0
2143,0,0,0,0,0,0
2144,0,0,0,0,0,0
2145,0,0,0,0,0,0
2146,0,0,0,0,0,0
2147,0,0,0,0,0,0
2148,0,0,0,0,0,0
2149,0,0,0,0,0,0
2150,0,0,0,0,0,0
2151,0,0,0,0,0,0
2152,0,0,0,7,23,31
2153,99,115,123,127,139,143
2154,175,187,191,195,203,207
2155,207,219,223,223,231,231
2156,215,219,223,227,227,231
2157,211,215,215,215,219,219
2158,203,203,207,207,207,207
2159,187,191,195,195,191,191
2160,95,99,103,103,99,99
2161,19,23,23,27,27,31
2162,11,19,27,31,39,43
2163,75,83,91,95,107,111
2164,147,151,155,163,171,179
2165,199,199,203,203,211,219
2166,223,223,227,227,235,239
2167,231,231,231,235,239,239
2168,223,223,227,227,231,231
2169,199,203,207,207,211,215
2170,171,175,179,179,183,183
2171,115,115,115,115,119,119
2172,83,83,83,83,83,83
2173,43,47,47,47,51,51
2174,0,7,11,15,23,23
2175,0,0,0,0,3,11
2176,0,0,0,0,0,0
2177,0,0,0,0,0,0
2178,0,0,0,0,0,0
2179,0,0,0,0,0,0
2180,0,0,0,0,0,0
2181,0,0,0,0,0,0
2182,0,0,0,0,0,0
2183,0,0,0,0,0,0
2184,0,0,0,0,0,0
2185,0,0,0,0,0,0
2186,0,0,0,0,0,0
2187,0,0,0,0,0,0
2188,0,0,0,0,0,0
2189,0,0,0,0,0,0
2190,0,0,0,0,0,0
2191,0,0,0,0,0,0
2192,0,0,0,0,0,0
2193,0,0,0,0,0,0
2194,0,0,0,0,0,0
2195,55,55,51,47,39,31
2196,95,91,87,87,75,67
2197,83,79,79,75,63,55
2198,23,19,19,15,3,0
2199,0,0,0,0,0,0
2200,0,0,0,0,0,0
2201,0,0,0,0,0,0
2202,0,0,0,0,0,0
2203,0,0,0,0,0,0
2204,0,0,0,0,0,0
2205,0,0,0,0,0,0
2206,0,0,0,0,0,0
2207,7,7,7,7,7,11
2208,43,43,43,43,39,39
2209,51,51,51,51,51,51
2210,43,43,43,43,43,43
2211,23,23,23,23,27,31
2212,0,0,0,0,3,7
2213,0,0,0,0,0,0
2214,0,0,0,0,0,0
2215,0,0,0,0,0,0
2216,0,0,0,0,0,0
2217,0,0,0,0,0,0
2218,0,0,0,0,0,0
2219,0,0,0,0,0,0
2220,0,0,0,0,0,0
2221,0,0,0,0,0,0
2222,0,0,0,0,0,0
2223,0,0,0,0,0,0
2224,0,0,0,0,0,0
2225,0,0,0,0,0,0
2226,0,0,0,0,0,0
2227,0,0,0,0,0,0
2228,0,0,0,0,0,0
2229,0,0,0,0,0,0
2230,0,0,0,0,0,0
2231,0,0,0,0,0,0
2232,0,0,0,0,0,0
2233,0,0,0,0,0,0
2234,0,0,0,0,0,0
2235,0,0,0,0,0,0
2236,0,0,0,0,0,0
2237,0,0,0,0,0,0
2238,0,0,0,0,0,0
2239,0,0,0,0,0,0
2240,0,0,0,0,0,0
2241,0,0,0,0,0,0
2242,0,0,0,0,0,0
2243,0,0,0,0,0,0
2244,0,0,0,0,0,0
2245,0,0,0,0,0,0
2246,0,0,0,0,0,0
2247,0,0,0,0,0,0
2248,0,0,0,0,0,0
2249,0,0,0,0,0,0
2250,0,0,0,0,0,0
2251,0,0,0,0,0,0
2252,0,0,0,0,0,0
2253,0,0,0,0,0,0
2254,0,0,0,0,0,0
2255,0,0,0,0,0,0
2256,0,0,0,0,0,0
2257,0,0,0,0,0,0
2258,0,0,0,0,0,0
2259,0,0,0,0,0,0
2260,0,0,0,0,0,0
2261,0,0,0,0,0,0
2262,0,0,0,0,0,0
2263,0,0,0,0,0,0
2264,0,0,0,0,0,0
2265,0,0,0,0,0,0
2266,0,0,0,0,0,0
2267,0,0,0,0,0,0
2268,0,0,0,0,0,0
2269,0,0,0,0,0,0
2270,0,0,0,0,0,0
2271,0,0,0,0,0,0
2272,0,0,3,7,19,23
2273,15,23,27,31,35,39
2274,31,35,39,39,43,47
2275,31,35,39,39,43,47
2276,255,255,255,255,255,255
2277,255,255,255,255,255,255
2278,255,255,255,255,255,255
2279,255,255,255,255,255,255
2280,255,255,255,255,255,255
2281,0,0,0,0,11,15
2282,0,0,0,0,0,0
2283,0,0,0,0,0,0
2284,0,0,0,0,0,0
2285,0,0,0,0,0,0
2286,0,0,0,0,0,0
2287,0,0,0,0,0,0
2288,0,0,0,0,0,0
2289,0,0,0,0,0,0
2290,0,0,0,0,0,0
2291,0,0,0,0,0,0
2292,0,0,0,0,0,0
2293,0,0,0,0,0,0
2294,0,0,0,0,0,0
2295,0,0,0,0,0,0
2296,0,0,0,0,0,0
2297,0,0,0,0,0,0
2298,0,0,0,0,0,0
2299,0,0,0,0,0,0
2300,0,3,7,11,23,27
2301,39,43,47,51,55,59
2302,51,55,59,59,63,67
2303,39,43,47,47,51,55
2304,131,131,131,131,131,131
2305,131,131,131,131,131,131
2306,131,131,131,131,131,131
2307,131,131,131,131,131,131
2308,131,131,131,131,131,131
2309,131,131,131,131,131,131
2310,131,131,131,131,131,131
2311,131,131,131,131,131,131
2312,131,131,131,131,131,131
2313,131,131,131,131,131,131
2314,131,131,131,131,131,131
2315,131,131,131,131,131,131
2316,131,131,131,131,131,131
2317,131,131,131,131,131,131
2318,131,131,131,131,131,131
2319,131,131,131,131,131,131
2320,131,131,131,131,131,131
2321,131,131,131,131,131,131
2322,131,131,131,131,131,131
2323,131,131,131,131,131,135
2324,175,187,195,199,215,219
2325,255,255,255,255,255,255
2326,255,255,255,255,255,255
2327,255,255,255,255,255,255
2328,255,255,255,255,255,255
2329,255,255,255,255,255,255
2330,255,255,255,255,255,255
2331,255,255,255,255,255,255
2332,187,183,183,183,183,183
2333,131,131,131,131,131,131
2334,131,131,131,131,131,131
2335,131,131,131,131,131,131
2336,131,131,131,131,131,131
2337,135,147,151,155,163,163
2338,187,195,199,203,211,215
2339,215,227,231,235,239,243
2340,223,235,239,243,247,251
2341,211,223,227,231,235,235
2342,183,191,195,195,199,199
2343,131,131,131,131,131,131
2344,131,131,131,131,131,131
2345,131,131,131,131,131,131
2346,131,131,131,131,131,131
2347,131,131,131,131,131,131
2348,131,131,131,131,131,131
2349,131,131,131,131,131,131
2350,131,131,131,131,131,131
2351,131,131,131,131,131,131
2352,131,131,131,131,131,131
2353,131,131,131,131,131,131
2354,131,131,131,131,131,131
2355,131,131,131,131,131,131
2356,131,131,131,131,131,131
2357,131,131,131,131,131,131
2358,131,131,131,131,131,131
2359,131,131,131,131,131,131
2360,131,131,131,131,131,131
2361,131,131,131,131,131,131
2362,131,131,131,131,131,131
2363,131,131,131,131,139,151
2364,255,255,255,255,255,255
2365,255,255,247,243,235,231
2366,195,183,179,175,171,167
2367,131,127,123,119,115,115
2368,87,83,83,83,79,79
2369,67,63,63,63,63,63
2370,63,63,63,63,63,63
2371,75,79,79,79,83,83
2372,95,103,107,107,111,111
2373,115,127,127,131,135,135
2374,139,147,151,151,155,159
2375,191,199,199,203,211,215
2376,235,239,243,247,255,255
2377,255,255,255,255,255,255
2378,255,255,255,255,255,255
2379,255,255,255,255,255,255
2380,255,255,255,255,255,255
2381,255,255,255,255,255,255
2382,255,255,255,255,255,255
2383,255,255,255,255,255,255
2384,255,255,255,255,255,255
2385,255,255,255,255,255,255
2386,255,255,255,255,255,255
2387,255,255,255,255,255,255
2388,255,255,255,255,255,255
2389,255,255,255,255,255,255
2390,255,255,255,255,255,255
2391,211,203,199,199,191,191
2392,139,131,131,131,131,131
2393,175,159,155,147,143,139
2394,219,199,195,187,179,179
2395,219,203,195,191,183,183
2396,131,131,131,131,131,131
2397,131,131,131,131,131,131
2398,131,131,131,131,135,139
2399,163,171,175,179,191,195
2400,207,219,223,231,239,247
2401,239,251,255,255,255,255
2402,255,255,255,255,255,255
2403,251,255,255,255,255,255
2404,219,223,223,227,231,235
2405,163,171,171,175,179,183
2406,131,131,131,131,131,135
2407,131,131,131,131,131,131
2408,131,131,131,135,135,135
2409,171,175,179,183,183,183
2410,199,207,207,211,211,211
2411,203,207,207,211,211,207
2412,187,187,191,191,191,187
2413,183,187,187,191,191,191
2414,223,227,227,231,231,235
2415,255,255,255,255,255,255
2416,255,255,255,255,255,255
2417,255,255,255,255,255,255
2418,255,255,255,255,255,255
2419,255,255,255,255,255,255
2420,255,255,255,255,255,255
2421,255,251,247,247,243,239
2422,239,235,235,231,227,227
2423,227,227,227,227,227,227
2424,223,227,227,227,231,231
2425,223,231,231,231,239,239
2426,231,235,235,239,243,243
2427,247,247,247,247,247,247
2428,255,255,255,255,255,255
2429,255,255,255,255,255,255
2430,255,255,255,255,255,255
2431,255,255,255,255,255,255
2432,255,255,255,255,255,255
2433,255,255,255,255,255,255
2434,255,255,255,255,255,255
2435,255,255,255,251,247,247
2436,235,235,235,231,227,227
2437,227,223,223,223,215,215
2438,219,215,215,211,207,207
2439,183,183,179,179,179,175
2440,163,163,163,163,163,159
2441,151,151,151,155,151,151
2442,147,147,151,151,147,147
2443,143,147,147,147,147,143
2444,135,139,139,139,139,139
2445,127,131,131,131,135,135
2446,123,127,127,131,131,135
2447,127,131,131,131,139,139
2448,135,139,139,143,147,151
2449,163,171,171,175,183,183
2450,183,187,187,191,195,195
2451,199,199,199,199,199,199
2452,211,211,207,207,207,207
2453,227,227,227,227,227,227
2454,255,255,255,255,255,255
2455,255,255,255,255,255,255
2456,255,255,255,255,255,255
2457,255,255,255,255,255,255
2458,255,255,255,255,255,255
2459,255,255,255,255,255,255
2460,255,255,255,255,255,255
2461,255,255,255,255,255,255
2462,255,255,255,255,255,255
2463,255,255,255,255,255,255
2464,235,231,231,227,227,227
2465,203,199,199,199,199,195
2466,171,171,171,171,171,171
2467,167,167,167,171,171,171
2468,187,195,195,199,203,203
2469,227,231,235,239,243,243
2470,255,255,255,255,255,255
2471,255,255,255,255,255,255
2472,255,255,255,255,255,255
2473,255,255,255,255,255,255
2474,255,255,255,255,255,255
2475,255,255,255,255,255,255
2476,255,255,255,255,255,255
2477,255,255,255,255,255,255
2478,255,255,255,255,255,255
2479,255,255,255,255,255,255
2480,255,255,255,255,255,255
2481,255,255,255,255,255,255
2482,255,255,255,255,255,255
2483,255,255,255,255,255,255
2484,255,255,255,255,255,255
2485,255,255,255,255,255,255
2486,255,255,255,255,255,255
2487,255,255,255,255,255,255
2488,255,255,255,255,255,255
2489,255,255,255,255,255,255
2490,255,255,255,255,255,255
2491,255,255,255,255,255,255
2492,255,255,255,255,255,255
2493,255,255,255,255,255,255
2494,235,235,231,231,231,231
2495,247,247,247,247,243,243
2496,255,255,255,255,255,255
2497,255,255,255,255,255,255
2498,131,131,131,131,131,131
2499,131,131,131,131,131,131
2500,131,131,131,135,151,159
2501,255,255,255,255,255,255
2502,211,171,155,139,107,91
2503,0,0,0,0,0,0
2504,0,0,0,0,0,0
2505,0,0,0,0,0,0
2506,0,0,0,0,0,0
2507,0,0,0,0,0,0
2508,0,0,0,0,0,0
2509,0,0,0,0,0,0
2510,0,0,0,0,0,0
2511,139,147,147,151,155,155
2512,255,255,255,255,255,255
2513,255,255,255,255,255,255
2514,243,243,243,247,247,247
2515,255,255,255,255,255,255
2516,255,255,255,255,255,255
2517,255,255,255,255,255,255
2518,255,255,255,255,255,255
2519,255,255,255,251,243,239
2520,235,223,219,215,207,203
2521,207,199,195,195,187,187
2522,195,191,191,187,183,183
2523,203,203,203,199,199,199
2524,247,239,239,235,227,223
2525,171,159,155,151,143,139
2526,71,63,63,59,51,51
2527,0,0,0,0,0,0
2528,0,0,0,0,0,0
2529,0,0,0,0,0,0
2530,0,0,0,0,0,0
2531,0,0,0,0,0,0
2532,23,31,35,39,43,43
2533,63,67,71,75,83,83
2534,123,131,135,135,139,139
2535,163,167,167,167,163,163
2536,195,191,191,191,183,179
2537,215,215,211,211,203,199
2538,239,239,235,235,231,227
2539,255,255,255,255,251,247
2540,255,255,255,255,255,251
2541,243,243,243,239,239,235
2542,195,199,199,199,199,199
2543,159,159,159,159,159,159
2544,131,131,131,131,131,131
2545,123,123,123,123,123,123
2546,131,131,131,131,135,135
2547,143,147,147,147,147,147
2548,163,167,167,167,167,163
2549,175,175,179,175,175,171
2550,167,167,167,167,163,159
2551,131,127,127,127,123,119
2552,87,83,83,79,79,79
2553,47,43,43,43,43,43
2554,27,27,23,23,27,27
2555,23,23,23,23,23,23
2556,47,43,43,43,43,47
2557,63,63,67,67,67,67
2558,95,95,99,99,103,103
2559,139,139,143,143,147,151
2560,195,199,199,199,207,207
2561,255,255,255,255,255,255
2562,255,255,255,255,255,255
2563,255,255,255,255,255,255
2564,243,247,251,251,255,255
2565,215,227,231,231,239,239
2566,255,255,255,255,255,255
2567,255,255,255,255,255,255
2568,163,167,171,175,183,187
2569,83,87,91,95,107,111
2570,35,39,43,47,59,63
2571,19,23,27,31,39,47
2572,27,31,35,39,51,55
2573,55,63,67,71,79,79
2574,95,103,107,111,115,119
2575,123,131,135,139,143,143
2576,143,147,151,151,155,155
2577,163,163,163,163,163,159
2578,179,179,179,179,179,179
2579,215,215,215,215,215,211
2580,255,255,255,255,255,255
2581,255,255,255,255,255,255
2582,255,255,255,255,255,255
2583,255,255,255,255,255,255
2584,255,255,255,255,255,255
2585,255,255,255,255,255,255
2586,255,255,255,255,255,255
2587,255,255,255,255,255,255
2588,119,123,123,127,127,127
2589,83,87,87,91,91,95
2590,71,75,79,79,83,83
2591,75,83,87,87,91,91
2592,91,99,103,107,107,107
2593,107,115,115,119,119,119
2594,111,111,115,115,111,111
2595,99,99,99,99,95,95
2596,83,83,83,83,83,83
2597,67,71,71,71,71,71
2598,47,51,51,51,51,51
2599,35,35,35,35,31,31
2600,15,15,15,11,7,3
2601,0,0,0,0,0,0
2602,0,0,0,0,0,0
2603,0,0,0,0,0,0
2604,0,0,0,0,0,0
2605,0,0,0,0,0,0
2606,0,0,0,0,0,0
2607,23,19,19,15,15,11
2608,75,75,71,71,67,67
2609,255,255,255,255,255,255
2610,255,255,255,255,255,255
2611,255,255,255,255,255,255
2612,243,243,243,243,243,243
2613,179,183,183,183,187,187
2614,183,187,191,191,195,199
2615,227,231,231,235,239,239
2616,255,255,255,255,255,255
2617,0,0,0,0,0,0
2618,0,0,0,0,0,0
2619,0,0,0,0,0,0
2620,0,0,0,0,0,0
2621,0,0,0,0,0,0
2622,0,0,0,0,0,0
2623,0,0,0,0,0,0
2624,0,0,0,0,0,0
2625,0,0,0,0,0,0
2626,0,0,0,0,0,0
2627,0,0,0,0,0,0
2628,0,0,0,0,0,0
2629,0,0,0,0,0,0
2630,0,0,0,0,0,0
2631,0,0,0,0,0,0
2632,0,0,0,0,0,0
2633,0,0,0,0,0,0
2634,0,0,0,0,0,0
2635,0,0,0,0,0,0
2636,0,0,0,0,0,0
2637,0,0,0,0,0,0
2638,0,0,0,0,0,0
2639,0,0,0,0,0,0
2640,0,0,0,0,0,0
2641,0,0,0,0,0,0
2642,0,0,0,0,0,0
2643,0,0,0,0,0,0
2644,0,0,0,0,0,0
2645,0,0,0,0,0,0
2646,0,0,0,0,0,0
2647,0,0,0,0,0,0
2648,0,0,0,0,0,0
2649,0,0,0,0,0,0
2650,0,0,0,0,0,0
2651,0,0,0,0,0,0
2652,0,0,0,0,0,0
2653,0,0,0,0,0,0
2654,0,0,0,0,0,0
2655,0,0,0,0,0,0
2656,0,0,0,0,0,0
2657,0,0,0,0,0,0
2658,0,0,0,0,0,0
2659,0,0,0,0,0,0
2660,0,0,0,0,0,0
2661,0,0,0,0,0,0
2662,0,0,0,0,0,0
2663,0,0,0,0,0,0
2664,0,0,0,0,0,0
2665,0,0,0,0,0,0
2666,0,0,0,0,0,0
2667,0,0,0,0,0,0
2668,0,0,0,0,0,0
2669,0,0,0,0,0,0
2670,0,0,0,0,0,0
2671,0,0,0,0,0,0
2672,0,0,0,0,0,0
2673,0,0,0,0,0,0
2674,0,0,0,0,0,0
2675,0,0,0,0,0,0
2676,3,7,11,15,23,27
2677,31,31,35,35,43,43
2678,35,39,39,39,39,43
2679,39,39,39,39,39,43
2680,43,43,43,47,51,51
2681,51,55,55,59,63,67
2682,63,67,67,67,75,75
2683,63,67,67,67,67,67
2684,27,27,27,23,19,15
2685,11,3,0,0,0,0
2686,0,0,0,0,0,0
2687,0,0,0,0,0,0
2688,0,0,0,0,0,0
2689,0,0,0,0,0,0
2690,0,0,0,0,0,0
2691,0,0,0,0,0,0
2692,0,0,0,0,0,0
2693,0,0,0,0,0,0
2694,0,0,0,0,0,0
2695,0,0,0,0,0,0
2696,0,0,0,0,0,0
2697,0,0,0,0,0,0
2698,0,0,0,0,0,0
2699,0,0,0,0,0,0
2700,0,0,0,0,3,7
2701,43,51,55,63,75,79
2702,111,119,123,127,135,139
2703,159,167,171,175,183,187
2704,191,195,199,203,207,211
2705,211,211,207,211,211,211
2706,231,231,231,231,231,231
2707,255,255,255,255,255,255
2708,255,255,255,255,255,255
2709,255,255,255,255,255,255
2710,255,255,255,255,255,255
2711,255,255,255,255,255,255
2712,255,255,255,255,255,255
2713,255,255,255,255,255,255
2714,255,255,255,255,255,255
2715,251,251,251,251,255,255
2716,247,255,255,255,255,255
2717,255,255,255,255,255,255
2718,255,255,255,255,255,255
2719,255,255,255,255,255,255
2720,255,255,255,255,255,255
2721,235,239,239,243,251,251
2722,159,163,167,171,179,183
2723,107,115,115,119,127,135
2724,83,87,87,91,99,103
2725,75,79,79,83,91,95
2726,87,91,91,91,95,95
2727,79,83,83,87,87,87
2728,67,71,71,71,71,71
2729,59,59,59,59,55,51
2730,47,47,47,47,39,35
2731,23,23,23,23,19,19
2732,0,0,0,0,0,0
2733,0,0,0,0,0,0
2734,0,0,0,0,0,0
2735,0,0,0,0,0,0
2736,0,0,0,0,0,0
2737,0,0,0,0,0,0
2738,0,0,0,0,0,0
2739,0,0,0,0,0,0
2740,0,0,0,0,0,0
2741,0,0,0,0,0,0
2742,0,0,0,0,0,0
2743,0,0,0,0,0,0
2744,0,0,0,0,0,0
2745,0,0,0,0,0,0
2746,0,0,0,0,0,0
2747,0,0,0,0,0,0
2748,0,0,0,0,0,0
2749,0,0,0,0,0,0
2750,0,0,0,0,0,0
2751,0,0,0,0,3,3
2752,0,0,0,0,3,3
2753,0,0,0,0,0,3
2754,3,3,3,3,3,3
2755,11,11,11,11,11,11
2756,15,19,19,19,19,15
2757,23,31,31,31,27,23
2758,31,31,27,23,19,19
2759,11,11,7,3,0,0
2760,0,0,0,0,0,0
2761,0,0,0,0,0,0
2762,0,0,0,0,0,0
2763,0,0,0,0,0,0
2764,0,0,0,0,0,0
2765,0,0,0,0,0,0
2766,0,0,0,0,0,0
2767,7,7,7,7,3,3
2768,15,15,15,15,11,11
2769,19,15,15,15,15,15
2770,19,19,19,19,15,15
2771,27,23,23,23,23,23
2772,31,31,31,27,27,27
2773,35,31,31,31,31,31
2774,39,35,35,31,31,31
2775,39,35,35,31,31,27
2776,31,31,31,27,27,27
2777,23,23,23,23,27,31
2778,11,11,15,15,23,27
2779,0,0,0,0,0,0
2780,0,0,0,0,0,0
2781,0,0,0,0,0,0
2782,0,0,0,0,0,0
2783,0,0,0,0,0,0
2784,0,0,0,0,0,0
2785,0,0,0,0,0,0
2786,0,0,0,0,0,0
2787,0,0,0,0,0,0
2788,0,0,0,0,0,0
2789,0,0,0,0,0,0
2790,0,0,0,0,0,0
2791,0,0,0,0,0,0
2792,0,0,0,0,0,0
2793,0,0,0,0,0,0
2794,0,0,0,0,0,0
2795,0,0,0,0,0,0
2796,0,0,0,0,0,0
2797,0,0,0,0,0,0
2798,0,0,0,0,0,0
2799,0,0,0,0,0,0
2800,0,0,0,0,0,0
2801,0,0,0,0,0,0
2802,0,0,0,0,0,0
2803,0,0,0,0,0,0
2804,0,0,0,0,0,0
2805,0,0,0,0,0,0
2806,0,0,0,0,0,0
2807,0,0,0,0,0,0
2808,0,0,0,0,0,0
2809,0,0,0,0,0,0
2810,0,0,0,0,0,0
2811,0,0,0,0,0,0
2812,0,0,0,0,0,0
2813,0,0,0,0,0,0
2814,0,0,0,0,0,0
2815,0,0,0,0,0,0
2816,0,0,0,0,0,0
2817,0,0,0,0,0,0
2818,0,0,0,0,0,0
2819,0,0,0,0,0,0
2820,0,0,0,0,0,0
2821,0,0,0,0,0,0
2822,0,0,0,0,0,0
2823,0,0,0,0,0,0
2824,0,0,0,0,0,0
2825,0,0,0,0,0,0
2826,0,0,0,0,0,0
2827,0,0,0,0,0,0
2828,0,0,0,0,0,0
2829,0,0,0,0,0,0
2830,0,0,0,0,0,0
2831,0,0,0,0,0,0
2832,0,0,0,0,0,0
2833,0,0,0,0,0,0
2834,0,0,0,0,0,0
2835,0,0,0,0,0,0
2836,0,0,0,0,0,0
2837,0,0,0,0,0,0
2838,0,0,0,0,0,0
2839,0,0,0,0,0,0
2840,0,0,0,0,0,0
2841,0,0,0,0,0,0
2842,0,0,0,0,7,11
2843,19,23,23,27,31,31
2844,11,11,11,15,15,15
2845,0,0,0,0,0,0
2846,0,0,0,0,0,0
2847,0,0,0,0,0,0
2848,0,0,0,0,0,0
2849,0,0,0,0,0,0
2850,0,0,0,0,0,0
2851,0,0,0,0,0,0
2852,0,0,0,0,0,0
2853,0,0,0,0,0,0
2854,0,0,0,0,0,0
2855,0,0,0,0,0,0
2856,0,0,0,0,0,0
2857,0,0,0,0,0,0
2858,0,0,0,0,0,0
2859,0,0,0,0,0,3
2860,0,0,3,7,11,11
2861,0,0,3,3,11,15
2862,0,0,0,0,7,11
2863,0,0,0,0,3,7
2864,0,0,0,0,7,11
2865,11,19,23,31,39,47
2866,39,47,51,59,67,71
2867,71,75,75,79,91,95
2868,87,91,95,95,103,107
2869,111,115,119,119,127,131
2870,135,139,147,151,159,159
2871,155,167,171,175,183,187
2872,175,183,187,191,195,195
2873,191,199,203,203,203,199
2874,203,211,211,211,211,207
2875,191,199,199,203,207,207
2876,171,179,183,187,191,195
2877,159,167,171,175,183,187
2878,155,163,167,171,179,183
2879,167,171,171,175,179,183
2880,163,159,159,159,151,151
2881,63,55,47,39,27,23
2882,0,0,0,0,0,0
2883,0,0,0,0,0,0
2884,0,0,0,0,0,0
2885,0,0,0,0,0,0
2886,0,0,0,0,0,0
2887,0,0,0,0,0,0
2888,0,0,0,0,0,0
2889,0,0,0,0,0,0
2890,0,0,0,0,0,0
2891,0,0,0,0,0,0
2892,0,0,0,0,0,0
2893,0,0,0,0,0,0
2894,0,0,0,0,0,0
2895,0,0,0,0,0,0
2896,0,0,0,0,0,0
2897,0,0,0,0,0,0
2898,0,0,0,0,0,0
2899,0,0,0,0,0,0
2900,0,0,0,0,0,0
2901,0,0,0,0,0,0
2902,0,0,0,0,0,0
2903,0,0,0,0,0,0
2904,0,0,0,0,0,0
2905,0,0,0,0,0,0
2906,0,0,0,0,0,0
2907,0,0,0,0,0,0
2908,0,0,0,0,0,0
2909,0,0,0,0,0,0
2910,0,0,0,0,0,0
2911,0,0,0,0,0,0
2912,0,0,0,0,0,0
2913,0,0,0,0,0,0
2914,0,0,0,0,0,0
2915,0,0,0,0,0,0
2916,0,0,0,0,0,0
2917,0,0,0,0,0,0
2918,0,0,0,0,0,0
2919,0,0,0,0,0,0
2920,0,0,0,0,0,0
2921,0,0,0,0,0,0
2922,0,0,0,0,0,0
2923,0,0,0,0,0,0
2924,0,0,0,0,0,0
2925,0,0,0,0,0,0
2926,0,0,0,0,0,0
2927,0,0,0,0,0,0
2928,0,0,0,0,0,0
2929,0,0,0,0,0,0
2930,0,0,0,0,0,0
2931,0,0,0,0,0,0
2932,0,0,0,0,0,0
2933,0,0,0,0,0,0
2934,0,0,0,0,0,0
2935,0,0,0,0,0,0
2936,0,0,0,0,0,0
2937,0,0,0,0,0,0
2938,0,0,0,0,7,15
2939,0,3,7,11,19,23
2940,0,3,7,7,11,15
2941,0,0,3,3,7,7
2942,0,0,0,0,0,0
2943,0,0,0,0,0,0
2944,0,0,0,0,0,0
2945,0,0,0,0,0,0
2946,0,0,0,0,0,0
2947,0,0,0,0,0,0
2948,0,0,0,0,0,0
2949,0,0,0,0,0,0
2950,0,0,0,0,0,0
2951,0,0,0,0,0,0
2952,0,0,0,0,0,0
2953,0,0,0,0,0,0
2954,3,7,7,11,11,11
2955,7,15,15,19,19,19
2956,7,11,15,15,19,19
2957,0,3,7,7,11,7
2958,0,0,0,0,0,0
2959,0,0,0,0,0,0
2960,0,0,0,0,0,0
2961,0,0,0,0,0,0
2962,0,0,0,0,0,0
2963,0,0,0,0,0,0
2964,0,0,0,0,0,0
2965,0,0,0,0,0,0
2966,0,0,0,0,0,0
2967,0,0,0,0,0,0
2968,0,0,0,0,0,0
2969,0,0,0,0,0,0
2970,0,0,0,0,0,0
2971,0,0,0,0,0,0
2972,0,0,0,0,0,0
2973,0,0,0,0,0,0
2974,0,0,0,0,0,0
2975,0,0,0,0,0,0
2976,0,0,0,0,0,0
2977,0,0,0,0,0,0
2978,0,0,0,0,0,0
2979,0,0,0,0,0,0
2980,0,0,0,0,0,0
2981,0,0,0,0,0,0
2982,0,0,0,0,0,0
2983,0,0,0,0,0,0
2984,0,0,0,0,0,0
2985,0,0,0,0,0,0
2986,0,0,0,0,0,0
2987,0,0,0,0,0,0
2988,0,0,0,0,0,0
2989,0,0,0,0,0,0
2990,0,0,0,0,0,0
2991,0,0,0,0,0,0
2992,0,0,0,0,0,0
2993,0,0,0,0,0,0
2994,0,0,0,0,0,0
2995,0,0,0,0,0,0
2996,0,0,0,0,0,0
2997,0,0,0,0,0,0
2998,3,7,7,7,7,7
2999,3,7,7,7,7,7
3000,0,0,0,0,0,0
3001,0,0,0,0,0,0
3002,0,0,0,0,0,0
3003,0,0,0,0,0,0
3004,0,0,0,0,0,0
3005,0,0,0,0,0,0
3006,0,0,0,0,0,0
3007,0,0,0,0,0,0
3008,0,0,0,0,0,0
3009,0,0,0,0,0,0
3010,0,0,0,0,0,0
3011,0,0,0,0,0,0
3012,0,0,0,0,3,3
3013,27,35,39,43,51,51
3014,107,111,115,115,119,119
3015,123,127,131,131,131,127
3016,135,139,139,139,139,139
3017,139,147,151,151,155,155
3018,151,159,163,167,171,171
3019,163,171,175,179,179,179
3020,183,187,187,187,183,183
3021,195,195,191,191,187,183
3022,199,195,195,195,191,187
3023,195,195,195,191,191,191
3024,203,203,203,203,207,207
3025,203,203,207,207,215,219
3026,199,199,203,207,215,219
3027,203,203,207,211,219,223
3028,219,223,223,227,231,231
3029,251,251,251,251,251,251
3030,255,255,255,255,255,255
3031,255,255,255,255,255,255
3032,255,255,255,255,255,255
3033,255,255,255,255,255,255
3034,255,255,255,255,255,255
3035,255,255,255,255,255,255
3036,255,255,255,255,255,255
3037,255,255,255,255,255,255
3038,255,255,255,255,255,255
3039,255,255,255,255,255,255
3040,255,255,255,255,255,255
3041,255,247,243,243,239,235
3042,235,227,223,223,219,215
3043,215,215,211,211,211,207
3044,199,199,199,199,199,199
3045,187,187,187,187,187,187
3046,195,195,191,191,191,191
3047,211,211,207,207,207,207
3048,223,223,223,223,219,219
3049,223,223,219,219,215,215
3050,227,223,223,219,219,215
3051,227,227,223,223,223,223
3052,231,231,227,227,227,227
3053,231,223,215,211,207,203
3054,95,83,75,71,59,55
3055,0,0,0,0,0,0
3056,0,0,0,0,0,0
3057,0,0,0,0,0,0
3058,0,0,0,0,0,0
3059,0,0,0,0,0,0
3060,0,0,0,0,0,0
3061,0,0,0,0,0,0
3062,0,0,0,0,0,0
3063,0,0,0,0,0,0
3064,0,0,0,0,0,0
3065,0,0,0,0,0,0
3066,0,7,7,7,11,15
3067,107,111,111,111,111,111
3068,115,111,111,107,99,95
3069,91,83,75,71,63,55
3070,51,43,39,35,27,23
